Site,Sample_Type,Rep,Dilution,Substrate,Time,Absorbance
Soil_2,Soil,3,0.1,N-Acetyl-D-Glucosamine,144,0.478
Soil_2,Soil,3,0.1,γ-Hydroxybutyric Acid,24,0.54
Soil_2,Soil,3,0.1,γ-Hydroxybutyric Acid,48,0.471
Soil_2,Soil,3,0.1,γ-Hydroxybutyric Acid,144,0.369
Soil_2,Soil,3,0.1,L-Threonine,24,0
Soil_2,Soil,3,0.1,L-Threonine,48,0
Soil_2,Soil,3,0.1,L-Threonine,144,0
Soil_2,Soil,3,0.1,Glycogen,24,0.198
Soil_2,Soil,3,0.1,Glycogen,48,0.503
Soil_2,Soil,3,0.1,Glycogen,144,0.67
Soil_2,Soil,3,0.1,D-Glucosaminic Acid,24,0.215
Soil_2,Soil,3,0.1,D-Glucosaminic Acid,48,0.302
Soil_2,Soil,3,0.1,D-Glucosaminic Acid,144,0.276
Soil_2,Soil,3,0.1,Itaconic Acid,24,0.1
Soil_2,Soil,3,0.1,Itaconic Acid,48,0.331
Soil_2,Soil,3,0.1,Itaconic Acid,144,0.586
Soil_2,Soil,3,0.1,Glycyl-L-Glutamic Acid,24,0
Soil_2,Soil,3,0.1,Glycyl-L-Glutamic Acid,48,0
Soil_2,Soil,3,0.1,Glycyl-L-Glutamic Acid,144,0
Soil_2,Soil,3,0.1,D-Cellobiose,24,0.058
Soil_2,Soil,3,0.1,D-Cellobiose,48,0.442
Soil_2,Soil,3,0.1,D-Cellobiose,144,0.602
Soil_2,Soil,3,0.1,Glucose-1-Phosphate,24,0.11
Soil_2,Soil,3,0.1,Glucose-1-Phosphate,48,0.355
Soil_2,Soil,3,0.1,Glucose-1-Phosphate,144,0.309
Soil_2,Soil,3,0.1,α-Ketobutyric Acid,24,0.005
Soil_2,Soil,3,0.1,α-Ketobutyric Acid,48,0.203
Soil_2,Soil,3,0.1,α-Ketobutyric Acid,144,0.345
Soil_2,Soil,3,0.1,Phenylethylamine,24,0
Soil_2,Soil,3,0.1,Phenylethylamine,48,0
Soil_2,Soil,3,0.1,Phenylethylamine,144,0
Soil_2,Soil,3,0.1,α-D-Lactose,24,0.002
Soil_2,Soil,3,0.1,α-D-Lactose,48,0
Soil_2,Soil,3,0.1,α-D-Lactose,144,0.025
Soil_2,Soil,3,0.1,D.L -α-Glycerol Phosphate,24,0.001
Soil_2,Soil,3,0.1,D.L -α-Glycerol Phosphate,48,0
Soil_2,Soil,3,0.1,D.L -α-Glycerol Phosphate,144,0
Soil_2,Soil,3,0.1,D-Mallic Acid,24,0
Soil_2,Soil,3,0.1,D-Mallic Acid,48,0
Soil_2,Soil,3,0.1,D-Mallic Acid,144,0
Soil_2,Soil,3,0.1,Putrescine,24,0
Soil_2,Soil,3,0.1,Putrescine,48,0
Soil_2,Soil,3,0.1,Putrescine,144,0
Waste_Water,Water,1,0.001,Water,24,0
Waste_Water,Water,1,0.001,Water,48,0
Waste_Water,Water,1,0.001,Water,144,0
Waste_Water,Water,1,0.001,β-Methyl-D- Glucoside,24,0
Waste_Water,Water,1,0.001,β-Methyl-D- Glucoside,48,0
Waste_Water,Water,1,0.001,β-Methyl-D- Glucoside,144,0
Waste_Water,Water,1,0.001,D-Galactonic Acid γ-Lactone,24,0
Waste_Water,Water,1,0.001,D-Galactonic Acid γ-Lactone,48,0.037
Waste_Water,Water,1,0.001,D-Galactonic Acid γ-Lactone,144,0
Waste_Water,Water,1,0.001,L-Arginine,24,0.396
Waste_Water,Water,1,0.001,L-Arginine,48,0
Waste_Water,Water,1,0.001,L-Arginine,144,0
Waste_Water,Water,1,0.001,Pyruvic Acid Methyl Ester,24,0
Waste_Water,Water,1,0.001,Pyruvic Acid Methyl Ester,48,0.497
Waste_Water,Water,1,0.001,Pyruvic Acid Methyl Ester,144,0.673
Waste_Water,Water,1,0.001,D-Xylose,24,0.017
Waste_Water,Water,1,0.001,D-Xylose,48,0
Waste_Water,Water,1,0.001,D-Xylose,144,0.251
Waste_Water,Water,1,0.001,D-Galacturonic Acid,24,0
Waste_Water,Water,1,0.001,D-Galacturonic Acid,48,0
Waste_Water,Water,1,0.001,D-Galacturonic Acid,144,0.224
Waste_Water,Water,1,0.001,L-Asparganine,24,0
Waste_Water,Water,1,0.001,L-Asparganine,48,0
Waste_Water,Water,1,0.001,L-Asparganine,144,0
Waste_Water,Water,1,0.001,Tween 40,24,0.002
Waste_Water,Water,1,0.001,Tween 40,48,0.261
Waste_Water,Water,1,0.001,Tween 40,144,1.025
Waste_Water,Water,1,0.001,i-Erythitol,24,0
Waste_Water,Water,1,0.001,i-Erythitol,48,0.364
Waste_Water,Water,1,0.001,i-Erythitol,144,1.394
Waste_Water,Water,1,0.001,2-Hydroxy Benzoic Acid,24,0
Waste_Water,Water,1,0.001,2-Hydroxy Benzoic Acid,48,0
Waste_Water,Water,1,0.001,2-Hydroxy Benzoic Acid,144,0
Waste_Water,Water,1,0.001,L-Phenylalanine,24,0
Waste_Water,Water,1,0.001,L-Phenylalanine,48,0.007
Waste_Water,Water,1,0.001,L-Phenylalanine,144,0
Waste_Water,Water,1,0.001,Tween 80,24,0
Waste_Water,Water,1,0.001,Tween 80,48,0.31
Waste_Water,Water,1,0.001,Tween 80,144,1.365
Waste_Water,Water,1,0.001,D-Mannitol,24,0
Waste_Water,Water,1,0.001,D-Mannitol,48,0.755
Waste_Water,Water,1,0.001,D-Mannitol,144,1.073
Waste_Water,Water,1,0.001,4-Hydroxy Benzoic Acid,24,0
Waste_Water,Water,1,0.001,4-Hydroxy Benzoic Acid,48,0.005
Waste_Water,Water,1,0.001,4-Hydroxy Benzoic Acid,144,0
Waste_Water,Water,1,0.001,L-Serine,24,0
Waste_Water,Water,1,0.001,L-Serine,48,0.013
Waste_Water,Water,1,0.001,L-Serine,144,0
Waste_Water,Water,1,0.001,α-Cyclodextrin,24,0.008
Waste_Water,Water,1,0.001,α-Cyclodextrin,48,0.971
Waste_Water,Water,1,0.001,α-Cyclodextrin,144,1.385
Waste_Water,Water,1,0.001,N-Acetyl-D-Glucosamine,24,0.008
Waste_Water,Water,1,0.001,N-Acetyl-D-Glucosamine,48,0.325
Waste_Water,Water,1,0.001,N-Acetyl-D-Glucosamine,144,1.687
Waste_Water,Water,1,0.001,γ-Hydroxybutyric Acid,24,0
Waste_Water,Water,1,0.001,γ-Hydroxybutyric Acid,48,0.04
Waste_Water,Water,1,0.001,γ-Hydroxybutyric Acid,144,0.694
Waste_Water,Water,1,0.001,L-Threonine,24,0
Waste_Water,Water,1,0.001,L-Threonine,48,0.017
Waste_Water,Water,1,0.001,L-Threonine,144,0
Waste_Water,Water,1,0.001,Glycogen,24,0
Waste_Water,Water,1,0.001,Glycogen,48,0.262
Waste_Water,Water,1,0.001,Glycogen,144,1.63
Waste_Water,Water,1,0.001,D-Glucosaminic Acid,24,0
Waste_Water,Water,1,0.001,D-Glucosaminic Acid,48,0.003
Waste_Water,Water,1,0.001,D-Glucosaminic Acid,144,0
Waste_Water,Water,1,0.001,Itaconic Acid,24,0
Waste_Water,Water,1,0.001,Itaconic Acid,48,0
Waste_Water,Water,1,0.001,Itaconic Acid,144,0
Waste_Water,Water,1,0.001,Glycyl-L-Glutamic Acid,24,0
Waste_Water,Water,1,0.001,Glycyl-L-Glutamic Acid,48,0
Waste_Water,Water,1,0.001,Glycyl-L-Glutamic Acid,144,0.061
Waste_Water,Water,1,0.001,D-Cellobiose,24,0
Waste_Water,Water,1,0.001,D-Cellobiose,48,0
Waste_Water,Water,1,0.001,D-Cellobiose,144,1.448
Waste_Water,Water,1,0.001,Glucose-1-Phosphate,24,0
Waste_Water,Water,1,0.001,Glucose-1-Phosphate,48,0.003
Waste_Water,Water,1,0.001,Glucose-1-Phosphate,144,0
Waste_Water,Water,1,0.001,α-Ketobutyric Acid,24,0
Waste_Water,Water,1,0.001,α-Ketobutyric Acid,48,0
Waste_Water,Water,1,0.001,α-Ketobutyric Acid,144,0
Waste_Water,Water,1,0.001,Phenylethylamine,24,0.315
Waste_Water,Water,1,0.001,Phenylethylamine,48,0
Waste_Water,Water,1,0.001,Phenylethylamine,144,0
Waste_Water,Water,1,0.001,α-D-Lactose,24,0
Waste_Water,Water,1,0.001,α-D-Lactose,48,0.001
Waste_Water,Water,1,0.001,α-D-Lactose,144,0
Waste_Water,Water,1,0.001,D.L -α-Glycerol Phosphate,24,0
Waste_Water,Water,1,0.001,D.L -α-Glycerol Phosphate,48,0.002
Waste_Water,Water,1,0.001,D.L -α-Glycerol Phosphate,144,0
Waste_Water,Water,1,0.001,D-Mallic Acid,24,0.057
Waste_Water,Water,1,0.001,D-Mallic Acid,48,0.001
Waste_Water,Water,1,0.001,D-Mallic Acid,144,0
Waste_Water,Water,1,0.001,Putrescine,24,0
Waste_Water,Water,1,0.001,Putrescine,48,0
Waste_Water,Water,1,0.001,Putrescine,144,0
Waste_Water,Water,1,0.01,Water,24,0
Waste_Water,Water,1,0.01,Water,48,0
Waste_Water,Water,1,0.01,Water,144,0
Waste_Water,Water,1,0.01,β-Methyl-D- Glucoside,24,0
Waste_Water,Water,1,0.01,β-Methyl-D- Glucoside,48,0.019
Waste_Water,Water,1,0.01,β-Methyl-D- Glucoside,144,0
Waste_Water,Water,1,0.01,D-Galactonic Acid γ-Lactone,24,0
Waste_Water,Water,1,0.01,D-Galactonic Acid γ-Lactone,48,0
Waste_Water,Water,1,0.01,D-Galactonic Acid γ-Lactone,144,0
Waste_Water,Water,1,0.01,L-Arginine,24,0.016
Waste_Water,Water,1,0.01,L-Arginine,48,0.017
Waste_Water,Water,1,0.01,L-Arginine,144,0
Waste_Water,Water,1,0.01,Pyruvic Acid Methyl Ester,24,0.032
Waste_Water,Water,1,0.01,Pyruvic Acid Methyl Ester,48,0.388
Waste_Water,Water,1,0.01,Pyruvic Acid Methyl Ester,144,1.022
Waste_Water,Water,1,0.01,D-Xylose,24,0.029
Waste_Water,Water,1,0.01,D-Xylose,48,0
Waste_Water,Water,1,0.01,D-Xylose,144,0.01
Waste_Water,Water,1,0.01,D-Galacturonic Acid,24,0.004
Waste_Water,Water,1,0.01,D-Galacturonic Acid,48,0.05
Waste_Water,Water,1,0.01,D-Galacturonic Acid,144,0.303
Waste_Water,Water,1,0.01,L-Asparganine,24,0.005
Waste_Water,Water,1,0.01,L-Asparganine,48,0.626
Waste_Water,Water,1,0.01,L-Asparganine,144,1.613
Waste_Water,Water,1,0.01,Tween 40,24,0.011
Waste_Water,Water,1,0.01,Tween 40,48,0
Waste_Water,Water,1,0.01,Tween 40,144,0.016
Waste_Water,Water,1,0.01,i-Erythitol,24,0
Waste_Water,Water,1,0.01,i-Erythitol,48,0.099
Waste_Water,Water,1,0.01,i-Erythitol,144,0.238
Waste_Water,Water,1,0.01,2-Hydroxy Benzoic Acid,24,0
Waste_Water,Water,1,0.01,2-Hydroxy Benzoic Acid,48,0
Waste_Water,Water,1,0.01,2-Hydroxy Benzoic Acid,144,0.016
Waste_Water,Water,1,0.01,L-Phenylalanine,24,0.003
Waste_Water,Water,1,0.01,L-Phenylalanine,48,0
Waste_Water,Water,1,0.01,L-Phenylalanine,144,0
Waste_Water,Water,1,0.01,Tween 80,24,0.028
Waste_Water,Water,1,0.01,Tween 80,48,0
Waste_Water,Water,1,0.01,Tween 80,144,1.712
Waste_Water,Water,1,0.01,D-Mannitol,24,0.032
Waste_Water,Water,1,0.01,D-Mannitol,48,0.84
Waste_Water,Water,1,0.01,D-Mannitol,144,1.594
Waste_Water,Water,1,0.01,4-Hydroxy Benzoic Acid,24,0
Waste_Water,Water,1,0.01,4-Hydroxy Benzoic Acid,48,0.506
Waste_Water,Water,1,0.01,4-Hydroxy Benzoic Acid,144,1.331
Waste_Water,Water,1,0.01,L-Serine,24,0
Waste_Water,Water,1,0.01,L-Serine,48,0.437
Waste_Water,Water,1,0.01,L-Serine,144,1.085
Waste_Water,Water,1,0.01,α-Cyclodextrin,24,0.048
Waste_Water,Water,1,0.01,α-Cyclodextrin,48,0.002
Waste_Water,Water,1,0.01,α-Cyclodextrin,144,0
Waste_Water,Water,1,0.01,N-Acetyl-D-Glucosamine,24,0.022
Waste_Water,Water,1,0.01,N-Acetyl-D-Glucosamine,48,0.686
Waste_Water,Water,1,0.01,N-Acetyl-D-Glucosamine,144,0.824
Waste_Water,Water,1,0.01,γ-Hydroxybutyric Acid,24,0.017
Waste_Water,Water,1,0.01,γ-Hydroxybutyric Acid,48,0.737
Waste_Water,Water,1,0.01,γ-Hydroxybutyric Acid,144,0.779
Waste_Water,Water,1,0.01,L-Threonine,24,0.053
Waste_Water,Water,1,0.01,L-Threonine,48,1.372
Waste_Water,Water,1,0.01,L-Threonine,144,1.696
Waste_Water,Water,1,0.01,Glycogen,24,0.025
Waste_Water,Water,1,0.01,Glycogen,48,0.651
Waste_Water,Water,1,0.01,Glycogen,144,0.757
Waste_Water,Water,1,0.01,D-Glucosaminic Acid,24,0
Waste_Water,Water,1,0.01,D-Glucosaminic Acid,48,0.131
Waste_Water,Water,1,0.01,D-Glucosaminic Acid,144,0.261
Waste_Water,Water,1,0.01,Itaconic Acid,24,0
Waste_Water,Water,1,0.01,Itaconic Acid,48,0.247
Waste_Water,Water,1,0.01,Itaconic Acid,144,0.345
Waste_Water,Water,1,0.01,Glycyl-L-Glutamic Acid,24,0
Waste_Water,Water,1,0.01,Glycyl-L-Glutamic Acid,48,0.53
Waste_Water,Water,1,0.01,Glycyl-L-Glutamic Acid,144,1.159
Waste_Water,Water,1,0.01,D-Cellobiose,24,0.031
Waste_Water,Water,1,0.01,D-Cellobiose,48,0.287
Waste_Water,Water,1,0.01,D-Cellobiose,144,0.142
Waste_Water,Water,1,0.01,Glucose-1-Phosphate,24,0.026
Waste_Water,Water,1,0.01,Glucose-1-Phosphate,48,0.379
Waste_Water,Water,1,0.01,Glucose-1-Phosphate,144,2.07
Waste_Water,Water,1,0.01,α-Ketobutyric Acid,24,0.002
Waste_Water,Water,1,0.01,α-Ketobutyric Acid,48,0
Waste_Water,Water,1,0.01,α-Ketobutyric Acid,144,0.063
Waste_Water,Water,1,0.01,Phenylethylamine,24,0.023
Waste_Water,Water,1,0.01,Phenylethylamine,48,0.325
Waste_Water,Water,1,0.01,Phenylethylamine,144,0.565
Waste_Water,Water,1,0.01,α-D-Lactose,24,0
Waste_Water,Water,1,0.01,α-D-Lactose,48,0
Waste_Water,Water,1,0.01,α-D-Lactose,144,0.032
Waste_Water,Water,1,0.01,D.L -α-Glycerol Phosphate,24,0
Waste_Water,Water,1,0.01,D.L -α-Glycerol Phosphate,48,0.315
Waste_Water,Water,1,0.01,D.L -α-Glycerol Phosphate,144,0.407
Waste_Water,Water,1,0.01,D-Mallic Acid,24,0
Waste_Water,Water,1,0.01,D-Mallic Acid,48,0.01
Waste_Water,Water,1,0.01,D-Mallic Acid,144,0.012
Waste_Water,Water,1,0.01,Putrescine,24,0
Waste_Water,Water,1,0.01,Putrescine,48,0.354
Waste_Water,Water,1,0.01,Putrescine,144,1.073
Waste_Water,Water,1,0.1,Water,24,0
Waste_Water,Water,1,0.1,Water,48,0
Waste_Water,Water,1,0.1,Water,144,0
Waste_Water,Water,1,0.1,β-Methyl-D- Glucoside,24,0
Waste_Water,Water,1,0.1,β-Methyl-D- Glucoside,48,1.072
Waste_Water,Water,1,0.1,β-Methyl-D- Glucoside,144,1.56
Waste_Water,Water,1,0.1,D-Galactonic Acid γ-Lactone,24,0.011
Waste_Water,Water,1,0.1,D-Galactonic Acid γ-Lactone,48,1.926
Waste_Water,Water,1,0.1,D-Galactonic Acid γ-Lactone,144,1.619
Waste_Water,Water,1,0.1,L-Arginine,24,0.245
Waste_Water,Water,1,0.1,L-Arginine,48,0.433
Waste_Water,Water,1,0.1,L-Arginine,144,2.545
Waste_Water,Water,1,0.1,Pyruvic Acid Methyl Ester,24,0
Waste_Water,Water,1,0.1,Pyruvic Acid Methyl Ester,48,0.626
Waste_Water,Water,1,0.1,Pyruvic Acid Methyl Ester,144,0.948
Waste_Water,Water,1,0.1,D-Xylose,24,0.019
Waste_Water,Water,1,0.1,D-Xylose,48,0
Waste_Water,Water,1,0.1,D-Xylose,144,0
Waste_Water,Water,1,0.1,D-Galacturonic Acid,24,0.2
Waste_Water,Water,1,0.1,D-Galacturonic Acid,48,0.578
Waste_Water,Water,1,0.1,D-Galacturonic Acid,144,1.807
Waste_Water,Water,1,0.1,L-Asparganine,24,0.059
Waste_Water,Water,1,0.1,L-Asparganine,48,1.223
Waste_Water,Water,1,0.1,L-Asparganine,144,1.932
Waste_Water,Water,1,0.1,Tween 40,24,0
Waste_Water,Water,1,0.1,Tween 40,48,0
Waste_Water,Water,1,0.1,Tween 40,144,0.045
Waste_Water,Water,1,0.1,i-Erythitol,24,0.017
Waste_Water,Water,1,0.1,i-Erythitol,48,0.141
Waste_Water,Water,1,0.1,i-Erythitol,144,0.717
Waste_Water,Water,1,0.1,2-Hydroxy Benzoic Acid,24,0.009
Waste_Water,Water,1,0.1,2-Hydroxy Benzoic Acid,48,0
Waste_Water,Water,1,0.1,2-Hydroxy Benzoic Acid,144,0
Waste_Water,Water,1,0.1,L-Phenylalanine,24,0.014
Waste_Water,Water,1,0.1,L-Phenylalanine,48,0.537
Waste_Water,Water,1,0.1,L-Phenylalanine,144,1.62
Waste_Water,Water,1,0.1,Tween 80,24,0.062
Waste_Water,Water,1,0.1,Tween 80,48,0.74
Waste_Water,Water,1,0.1,Tween 80,144,2.195
Waste_Water,Water,1,0.1,D-Mannitol,24,0.123
Waste_Water,Water,1,0.1,D-Mannitol,48,1.084
Waste_Water,Water,1,0.1,D-Mannitol,144,2.316
Waste_Water,Water,1,0.1,4-Hydroxy Benzoic Acid,24,0.008
Waste_Water,Water,1,0.1,4-Hydroxy Benzoic Acid,48,0.402
Waste_Water,Water,1,0.1,4-Hydroxy Benzoic Acid,144,1.665
Waste_Water,Water,1,0.1,L-Serine,24,0.014
Waste_Water,Water,1,0.1,L-Serine,48,1.269
Waste_Water,Water,1,0.1,L-Serine,144,2.008
Waste_Water,Water,1,0.1,α-Cyclodextrin,24,0.029
Waste_Water,Water,1,0.1,α-Cyclodextrin,48,0.13
Waste_Water,Water,1,0.1,α-Cyclodextrin,144,0.345
Waste_Water,Water,1,0.1,N-Acetyl-D-Glucosamine,24,0.019
Waste_Water,Water,1,0.1,N-Acetyl-D-Glucosamine,48,1.181
Waste_Water,Water,1,0.1,N-Acetyl-D-Glucosamine,144,2.377
Waste_Water,Water,1,0.1,γ-Hydroxybutyric Acid,24,0.066
Waste_Water,Water,1,0.1,γ-Hydroxybutyric Acid,48,0.43
Waste_Water,Water,1,0.1,γ-Hydroxybutyric Acid,144,0.618
Waste_Water,Water,1,0.1,L-Threonine,24,0.058
Waste_Water,Water,1,0.1,L-Threonine,48,0.596
Waste_Water,Water,1,0.1,L-Threonine,144,1.071
Waste_Water,Water,1,0.1,Glycogen,24,0.885
Waste_Water,Water,1,0.1,Glycogen,48,1.489
Waste_Water,Water,1,0.1,Glycogen,144,1.667
Waste_Water,Water,1,0.1,D-Glucosaminic Acid,24,0.009
Waste_Water,Water,1,0.1,D-Glucosaminic Acid,48,0.008
Waste_Water,Water,1,0.1,D-Glucosaminic Acid,144,0.15
Waste_Water,Water,1,0.1,Itaconic Acid,24,0.037
Waste_Water,Water,1,0.1,Itaconic Acid,48,0.182
Waste_Water,Water,1,0.1,Itaconic Acid,144,0.308
Waste_Water,Water,1,0.1,Glycyl-L-Glutamic Acid,24,0.014
Waste_Water,Water,1,0.1,Glycyl-L-Glutamic Acid,48,0.224
Waste_Water,Water,1,0.1,Glycyl-L-Glutamic Acid,144,0.724
Waste_Water,Water,1,0.1,D-Cellobiose,24,0.177
Waste_Water,Water,1,0.1,D-Cellobiose,48,1.074
Waste_Water,Water,1,0.1,D-Cellobiose,144,1.139
Waste_Water,Water,1,0.1,Glucose-1-Phosphate,24,0.033
Waste_Water,Water,1,0.1,Glucose-1-Phosphate,48,0.493
Waste_Water,Water,1,0.1,Glucose-1-Phosphate,144,1.193
Waste_Water,Water,1,0.1,α-Ketobutyric Acid,24,0.025
Waste_Water,Water,1,0.1,α-Ketobutyric Acid,48,0
Waste_Water,Water,1,0.1,α-Ketobutyric Acid,144,0.063
Waste_Water,Water,1,0.1,Phenylethylamine,24,0.04
Waste_Water,Water,1,0.1,Phenylethylamine,48,0.239
Waste_Water,Water,1,0.1,Phenylethylamine,144,1.421
Waste_Water,Water,1,0.1,α-D-Lactose,24,0.01
Waste_Water,Water,1,0.1,α-D-Lactose,48,0
Waste_Water,Water,1,0.1,α-D-Lactose,144,0.911
Waste_Water,Water,1,0.1,D.L -α-Glycerol Phosphate,24,0
Waste_Water,Water,1,0.1,D.L -α-Glycerol Phosphate,48,0.246
Waste_Water,Water,1,0.1,D.L -α-Glycerol Phosphate,144,0.3
Waste_Water,Water,1,0.1,D-Mallic Acid,24,0.041
Waste_Water,Water,1,0.1,D-Mallic Acid,48,1.01
Waste_Water,Water,1,0.1,D-Mallic Acid,144,0.646
Waste_Water,Water,1,0.1,Putrescine,24,0.012
Waste_Water,Water,1,0.1,Putrescine,48,0.488
Waste_Water,Water,1,0.1,Putrescine,144,0.466
Waste_Water,Water,2,0.001,Water,24,0
Waste_Water,Water,2,0.001,Water,48,0
Waste_Water,Water,2,0.001,Water,144,0
Waste_Water,Water,2,0.001,β-Methyl-D- Glucoside,24,0
Waste_Water,Water,2,0.001,β-Methyl-D- Glucoside,48,0.01
Waste_Water,Water,2,0.001,β-Methyl-D- Glucoside,144,0
Waste_Water,Water,2,0.001,D-Galactonic Acid γ-Lactone,24,0
Waste_Water,Water,2,0.001,D-Galactonic Acid γ-Lactone,48,0.379
Waste_Water,Water,2,0.001,D-Galactonic Acid γ-Lactone,144,0
Waste_Water,Water,2,0.001,L-Arginine,24,0.396
Waste_Water,Water,2,0.001,L-Arginine,48,0
Waste_Water,Water,2,0.001,L-Arginine,144,0
Waste_Water,Water,2,0.001,Pyruvic Acid Methyl Ester,24,0
Waste_Water,Water,2,0.001,Pyruvic Acid Methyl Ester,48,0.538
Waste_Water,Water,2,0.001,Pyruvic Acid Methyl Ester,144,0.594
Waste_Water,Water,2,0.001,D-Xylose,24,0.017
Waste_Water,Water,2,0.001,D-Xylose,48,0.262
Waste_Water,Water,2,0.001,D-Xylose,144,0.209
Waste_Water,Water,2,0.001,D-Galacturonic Acid,24,0
Waste_Water,Water,2,0.001,D-Galacturonic Acid,48,0.57
Waste_Water,Water,2,0.001,D-Galacturonic Acid,144,0.109
Waste_Water,Water,2,0.001,L-Asparganine,24,0
Waste_Water,Water,2,0.001,L-Asparganine,48,0
Waste_Water,Water,2,0.001,L-Asparganine,144,0
Waste_Water,Water,2,0.001,Tween 40,24,0.002
Waste_Water,Water,2,0.001,Tween 40,48,0.236
Waste_Water,Water,2,0.001,Tween 40,144,0
Waste_Water,Water,2,0.001,i-Erythitol,24,0
Waste_Water,Water,2,0.001,i-Erythitol,48,0.259
Waste_Water,Water,2,0.001,i-Erythitol,144,0.709
Waste_Water,Water,2,0.001,2-Hydroxy Benzoic Acid,24,0
Waste_Water,Water,2,0.001,2-Hydroxy Benzoic Acid,48,0.182
Waste_Water,Water,2,0.001,2-Hydroxy Benzoic Acid,144,0.104
Waste_Water,Water,2,0.001,L-Phenylalanine,24,0
Waste_Water,Water,2,0.001,L-Phenylalanine,48,0
Waste_Water,Water,2,0.001,L-Phenylalanine,144,0
Waste_Water,Water,2,0.001,Tween 80,24,0
Waste_Water,Water,2,0.001,Tween 80,48,0.263
Waste_Water,Water,2,0.001,Tween 80,144,1.843
Waste_Water,Water,2,0.001,D-Mannitol,24,0
Waste_Water,Water,2,0.001,D-Mannitol,48,0.654
Waste_Water,Water,2,0.001,D-Mannitol,144,2.792
Waste_Water,Water,2,0.001,4-Hydroxy Benzoic Acid,24,0
Waste_Water,Water,2,0.001,4-Hydroxy Benzoic Acid,48,0.075
Waste_Water,Water,2,0.001,4-Hydroxy Benzoic Acid,144,0.027
Waste_Water,Water,2,0.001,L-Serine,24,0
Waste_Water,Water,2,0.001,L-Serine,48,0
Waste_Water,Water,2,0.001,L-Serine,144,0
Waste_Water,Water,2,0.001,α-Cyclodextrin,24,0.008
Waste_Water,Water,2,0.001,α-Cyclodextrin,48,0.534
Waste_Water,Water,2,0.001,α-Cyclodextrin,144,1.579
Waste_Water,Water,2,0.001,N-Acetyl-D-Glucosamine,24,0.008
Waste_Water,Water,2,0.001,N-Acetyl-D-Glucosamine,48,0.606
Waste_Water,Water,2,0.001,N-Acetyl-D-Glucosamine,144,2.08
Waste_Water,Water,2,0.001,γ-Hydroxybutyric Acid,24,0
Waste_Water,Water,2,0.001,γ-Hydroxybutyric Acid,48,0.051
Waste_Water,Water,2,0.001,γ-Hydroxybutyric Acid,144,0.034
Waste_Water,Water,2,0.001,L-Threonine,24,0
Waste_Water,Water,2,0.001,L-Threonine,48,0.004
Waste_Water,Water,2,0.001,L-Threonine,144,0
Waste_Water,Water,2,0.001,Glycogen,24,0
Waste_Water,Water,2,0.001,Glycogen,48,0.093
Waste_Water,Water,2,0.001,Glycogen,144,1.551
Waste_Water,Water,2,0.001,D-Glucosaminic Acid,24,0
Waste_Water,Water,2,0.001,D-Glucosaminic Acid,48,0.098
Waste_Water,Water,2,0.001,D-Glucosaminic Acid,144,1.812
Waste_Water,Water,2,0.001,Itaconic Acid,24,0
Waste_Water,Water,2,0.001,Itaconic Acid,48,0.555
Waste_Water,Water,2,0.001,Itaconic Acid,144,0
Waste_Water,Water,2,0.001,Glycyl-L-Glutamic Acid,24,0
Waste_Water,Water,2,0.001,Glycyl-L-Glutamic Acid,48,0.003
Waste_Water,Water,2,0.001,Glycyl-L-Glutamic Acid,144,0
Waste_Water,Water,2,0.001,D-Cellobiose,24,0
Waste_Water,Water,2,0.001,D-Cellobiose,48,0.259
Waste_Water,Water,2,0.001,D-Cellobiose,144,3.092
Waste_Water,Water,2,0.001,Glucose-1-Phosphate,24,0
Waste_Water,Water,2,0.001,Glucose-1-Phosphate,48,0.058
Waste_Water,Water,2,0.001,Glucose-1-Phosphate,144,0.009
Waste_Water,Water,2,0.001,α-Ketobutyric Acid,24,0
Waste_Water,Water,2,0.001,α-Ketobutyric Acid,48,0
Waste_Water,Water,2,0.001,α-Ketobutyric Acid,144,0.001
Waste_Water,Water,2,0.001,Phenylethylamine,24,0.315
Waste_Water,Water,2,0.001,Phenylethylamine,48,0
Waste_Water,Water,2,0.001,Phenylethylamine,144,0
Waste_Water,Water,2,0.001,α-D-Lactose,24,0
Waste_Water,Water,2,0.001,α-D-Lactose,48,0
Waste_Water,Water,2,0.001,α-D-Lactose,144,0.006
Waste_Water,Water,2,0.001,D.L -α-Glycerol Phosphate,24,0
Waste_Water,Water,2,0.001,D.L -α-Glycerol Phosphate,48,0
Waste_Water,Water,2,0.001,D.L -α-Glycerol Phosphate,144,0
Waste_Water,Water,2,0.001,D-Mallic Acid,24,0.057
Waste_Water,Water,2,0.001,D-Mallic Acid,48,0
Waste_Water,Water,2,0.001,D-Mallic Acid,144,0
Waste_Water,Water,2,0.001,Putrescine,24,0
Waste_Water,Water,2,0.001,Putrescine,48,0
Waste_Water,Water,2,0.001,Putrescine,144,0
Waste_Water,Water,2,0.01,Water,24,0
Waste_Water,Water,2,0.01,Water,48,0
Waste_Water,Water,2,0.01,Water,144,0
Waste_Water,Water,2,0.01,β-Methyl-D- Glucoside,24,0
Waste_Water,Water,2,0.01,β-Methyl-D- Glucoside,48,0.005
Waste_Water,Water,2,0.01,β-Methyl-D- Glucoside,144,0
Waste_Water,Water,2,0.01,D-Galactonic Acid γ-Lactone,24,0
Waste_Water,Water,2,0.01,D-Galactonic Acid γ-Lactone,48,0
